Item_ID,Category,Region,Date,Stock_Level,Demand,Supply,Is_Scarce,Potentially_Scarce,Conversion_Rate,Experience_Score,Dispute_Amount,Win_Amount,Recouped_Amount,Tag_Status,Net_Loss,Spike_Indicator
ITEM04279,Groceries,North,2023-07-02,245,430,761,Yes,Yes,0.75,1,525.14,74.99,95.75,Escalated,354.4,No
ITEM04280,Home Appliances,Central,2023-07-24,311,705,171,No,Yes,0.25,5,473.33,336.51,282.24,Escalated,-145.42000000000002,No
ITEM04281,Apparel,East,2023-12-29,233,843,994,Yes,No,0.32,4,567.39,187.34,40.6,Resolved,339.44999999999993,No
ITEM04282,Toys,North,2023-07-14,154,974,273,No,No,0.16,9,868.11,477.16,241.37,Flagged,149.57999999999998,No
ITEM04283,Home Appliances,East,2023-11-01,72,446,926,No,No,0.42,10,260.12,447.35,193.46,Resolved,-380.69000000000005,No
ITEM04284,Home Appliances,East,2023-01-25,418,448,72,Yes,Yes,0.3,4,677.05,407.07,195.95,Resolved,74.02999999999997,No
ITEM04285,Apparel,South,2023-08-22,438,259,246,No,Yes,0.31,7,551.1,132.45,105.53,Escalated,313.12,No
ITEM04286,Toys,West,2023-01-16,136,724,528,No,No,0.3,5,820.54,145.71,1.36,Reviewed,673.4699999999999,No
ITEM04287,Home Appliances,Central,2023-05-21,273,351,334,Yes,Yes,0.29,5,267.33,204.43,109.96,Reviewed,-47.06000000000002,No
ITEM04288,Home Appliances,East,2023-04-18,43,321,567,No,Yes,0.36,6,990.29,459.14,180.41,Reviewed,350.74,No
ITEM04289,Electronics,Central,2023-10-27,246,957,357,No,No,0.53,8,663.89,236.84,221.21,Flagged,205.83999999999995,No
ITEM04290,Home Appliances,South,2023-12-05,148,705,394,No,Yes,0.45,4,40.51,47.9,165.91,Resolved,-173.3,No
ITEM04291,Electronics,North,2023-10-30,55,493,650,No,Yes,0.15,9,4.64,116.66,294.32,Reviewed,-406.34,No
ITEM04292,Toys,East,2023-03-21,175,495,939,No,No,0.44,6,867.84,23.8,175.97,Resolved,668.07,No
ITEM04293,Toys,West,2023-03-17,355,266,447,No,Yes,0.78,8,261.63,28.75,24.92,Flagged,207.95999999999998,No
ITEM04294,Toys,South,2023-10-03,256,551,834,Yes,No,0.18,4,237.06,461.44,256.5,Reviewed,-480.88,No
ITEM04295,Groceries,Central,2023-09-25,410,237,513,No,No,0.86,9,549.79,308.49,195.84,Escalated,45.45999999999995,No
ITEM04296,Toys,North,2023-04-22,300,959,845,No,Yes,0.35,9,169.39,50.66,155.13,Reviewed,-36.400000000000006,No
ITEM04297,Home Appliances,Central,2023-11-12,62,972,826,No,No,0.11,1,288.67,291.85,233.74,Reviewed,-236.92000000000002,No
ITEM04298,Apparel,West,2023-03-16,313,309,164,Yes,No,0.3,1,516.09,485.68,207.09,Resolved,-176.67999999999998,No
ITEM04299,Electronics,East,2023-08-02,423,867,685,No,No,0.16,7,981.88,7.59,284.65,Reviewed,689.64,No
ITEM04300,Groceries,West,2023-02-03,62,684,499,No,Yes,0.55,3,153.19,372.52,139.26,Resolved,-358.59,No
ITEM04301,Toys,Central,2023-05-21,293,313,821,No,No,0.35,7,41.94,88.18,213.22,Reviewed,-259.46000000000004,No
ITEM04302,Toys,Central,2023-06-15,28,877,453,No,No,0.75,1,708.04,188.55,137.74,Reviewed,381.75,No
ITEM04303,Apparel,West,2023-08-19,39,459,730,No,No,0.69,1,616.22,57.05,83.42,Resolved,475.75000000000006,No
ITEM04304,Apparel,West,2023-10-19,146,762,597,No,No,0.47,7,313.29,3.23,95.85,Flagged,214.21,No
ITEM04305,Groceries,West,2023-01-28,87,334,278,No,No,0.55,4,279.4,50.22,177.61,Flagged,51.569999999999965,No
ITEM04306,Electronics,North,2023-10-22,55,827,695,Yes,Yes,0.59,2,867.86,286.39,54.14,Escalated,527.33,No
ITEM04307,Toys,Central,2023-11-29,299,496,293,No,Yes,0.32,5,321.32,450.55,151.62,Flagged,-280.85,No
ITEM04308,Groceries,South,2023-12-26,192,403,114,Yes,Yes,0.21,5,592.99,10.77,208.02,Reviewed,374.20000000000005,No
ITEM04309,Home Appliances,North,2023-04-01,99,208,286,Yes,No,0.4,4,425.36,31.42,160.93,Resolved,233.01,No
ITEM04310,Home Appliances,North,2023-04-25,214,956,995,Yes,No,0.18,9,527.42,81.44,168.76,Resolved,277.21999999999997,No
ITEM04311,Groceries,North,2023-06-08,140,911,52,No,No,0.35,2,888.16,486.54,63.76,Resolved,337.85999999999996,No
ITEM04312,Toys,South,2023-09-15,413,960,549,No,No,0.54,4,447.67,85.11,197.3,Flagged,165.26,No
ITEM04313,Groceries,West,2023-12-04,48,931,86,No,No,0.53,2,825.44,234.72,179.23,Reviewed,411.49,No
ITEM04314,Toys,Central,2023-03-31,498,907,670,No,Yes,0.2,10,602.2,20.93,160.03,Reviewed,421.2400000000001,No
ITEM04315,Apparel,East,2023-09-02,114,489,299,No,No,0.11,4,363.52,425.34,208.83,Resolved,-270.65,No
ITEM04316,Groceries,East,2023-10-25,228,219,52,Yes,Yes,0.17,6,24.86,473.77,210.3,Reviewed,-659.21,No
ITEM04317,Toys,Central,2023-01-31,251,939,284,No,Yes,0.13,5,667.44,378.11,207.6,Escalated,81.73000000000005,No
ITEM04318,Groceries,South,2023-11-13,74,709,466,Yes,No,0.42,10,696.54,281.63,42.18,Flagged,372.72999999999996,No
ITEM04319,Groceries,East,2023-12-24,190,309,300,No,Yes,0.41,10,992.95,124.43,176.7,Reviewed,691.8199999999999,No
ITEM04320,Toys,North,2023-11-08,198,526,192,No,Yes,0.29,6,711.04,89.44,209.63,Resolved,411.9699999999999,No
ITEM04321,Toys,East,2023-08-16,162,643,809,Yes,No,0.27,2,819.74,257.8,182.51,Flagged,379.43000000000006,No
ITEM04322,Electronics,Central,2023-12-05,138,429,105,No,No,0.42,1,167.31,145.29,57.87,Resolved,-35.84999999999999,No
ITEM04323,Groceries,North,2023-05-08,48,325,110,Yes,No,0.17,5,762.94,335.22,7.15,Reviewed,420.57000000000005,No
ITEM04324,Home Appliances,East,2023-09-27,362,826,117,Yes,No,0.27,3,351.98,132.55,182.55,Reviewed,36.879999999999995,No
ITEM04325,Groceries,Central,2023-09-27,366,734,128,No,No,0.42,3,980.0,85.11,66.14,Resolved,828.75,Yes
ITEM04326,Groceries,South,2023-07-28,114,246,376,No,No,0.18,10,451.73,290.77,248.29,Flagged,-87.32999999999996,No
ITEM04327,Toys,Central,2023-06-27,167,439,416,Yes,Yes,0.77,5,464.84,380.42,280.62,Reviewed,-196.20000000000005,No
ITEM04328,Groceries,South,2023-11-02,495,663,757,No,No,0.64,3,497.52,36.88,251.56,Escalated,209.07999999999998,No
ITEM04329,Groceries,North,2023-07-10,276,279,756,No,Yes,0.41,6,307.78,309.56,51.15,Flagged,-52.93000000000003,No
ITEM04330,Home Appliances,Central,2023-12-23,46,389,584,No,No,0.22,7,379.62,407.75,245.54,Resolved,-273.66999999999996,No
ITEM04331,Toys,West,2023-03-09,258,286,575,Yes,Yes,0.26,6,392.33,3.17,53.55,Escalated,335.60999999999996,No
ITEM04332,Groceries,West,2023-11-23,413,585,439,Yes,Yes,0.2,10,512.97,111.97,89.45,Reviewed,311.55,No
ITEM04333,Apparel,West,2023-09-24,215,436,338,Yes,No,0.23,8,141.29,149.29,248.47,Reviewed,-256.47,No
ITEM04334,Electronics,West,2023-09-27,229,207,570,No,No,0.44,4,597.54,7.02,43.58,Resolved,546.9399999999999,No
ITEM04335,Home Appliances,West,2023-12-28,126,225,701,No,Yes,0.3,6,539.02,338.99,56.35,Resolved,143.67999999999998,No
ITEM04336,Groceries,South,2023-12-26,322,872,803,No,No,0.81,3,982.26,209.69,253.53,Resolved,519.04,No
ITEM04337,Apparel,Central,2023-05-08,317,805,302,Yes,No,0.87,10,874.44,323.69,296.15,Escalated,254.60000000000002,No
ITEM04338,Groceries,North,2023-09-21,420,908,788,Yes,No,0.65,7,462.5,202.46,190.76,Reviewed,69.27999999999997,No
ITEM04339,Groceries,West,2023-08-09,224,133,934,No,Yes,0.75,6,698.08,86.97,185.21,Flagged,425.9,No
ITEM04340,Toys,West,2023-08-30,149,537,144,No,No,0.3,6,655.61,257.88,162.17,Flagged,235.56000000000003,No
ITEM04341,Toys,North,2023-09-01,286,375,740,No,Yes,0.63,3,234.85,361.63,73.37,Escalated,-200.15,No
ITEM04342,Toys,North,2023-01-19,45,593,52,No,Yes,0.15,1,332.96,77.35,11.34,Flagged,244.26999999999998,No
ITEM04343,Apparel,West,2023-06-04,459,281,745,No,No,0.87,2,33.42,176.87,135.09,Reviewed,-278.53999999999996,No
ITEM04344,Groceries,South,2023-08-17,300,338,95,Yes,Yes,0.64,10,95.72,367.23,254.09,Flagged,-525.6,No
ITEM04345,Electronics,North,2023-02-27,13,933,853,Yes,No,0.35,10,309.65,328.2,266.57,Escalated,-285.12,No
ITEM04346,Home Appliances,Central,2023-10-08,120,447,702,Yes,No,0.72,3,778.1,499.77,151.68,Escalated,126.65000000000003,No
ITEM04347,Toys,Central,2023-02-14,395,245,574,No,No,0.11,1,715.71,86.74,281.9,Reviewed,347.07000000000005,No
ITEM04348,Toys,South,2023-04-12,374,143,747,No,No,0.4,8,964.24,172.04,169.15,Escalated,623.0500000000001,No
ITEM04349,Groceries,East,2023-02-17,190,970,531,No,No,0.82,9,366.54,99.05,227.84,Flagged,39.650000000000006,No
ITEM04350,Groceries,South,2023-02-19,474,915,646,No,No,0.31,7,342.87,122.08,132.57,Reviewed,88.22000000000003,No
ITEM04351,Apparel,West,2023-03-22,332,598,467,No,Yes,0.63,7,102.95,97.85,24.64,Resolved,-19.539999999999992,No
ITEM04352,Apparel,East,2023-10-27,343,902,92,No,No,0.39,3,787.63,494.55,251.34,Flagged,41.73999999999998,No
ITEM04353,Toys,West,2023-02-28,165,978,945,Yes,No,0.41,9,165.43,323.18,282.94,Reviewed,-440.69,No
ITEM04354,Groceries,Central,2023-06-10,116,394,717,Yes,No,0.7,9,953.38,42.32,217.06,Reviewed,694.0,No
ITEM04355,Electronics,North,2023-04-13,430,870,745,No,Yes,0.83,5,315.79,260.28,122.69,Reviewed,-67.17999999999995,No
ITEM04356,Home Appliances,West,2023-11-30,123,630,608,No,Yes,0.23,7,647.26,41.41,258.1,Reviewed,347.75,No
ITEM04357,Groceries,Central,2023-10-01,53,826,980,No,No,0.32,1,450.45,195.26,189.3,Flagged,65.88999999999999,No
ITEM04358,Groceries,South,2023-07-02,438,310,255,Yes,Yes,0.49,6,224.16,320.07,0.83,Reviewed,-96.74,No
ITEM04359,Apparel,West,2023-04-26,303,992,771,Yes,Yes,0.59,10,456.0,23.73,280.59,Reviewed,151.68,No
ITEM04360,Home Appliances,Central,2023-12-28,456,501,324,No,No,0.47,1,325.95,23.19,138.88,Reviewed,163.88,No
ITEM04361,Toys,North,2023-09-24,455,330,644,No,No,0.74,10,625.45,125.3,52.31,Resolved,447.84000000000003,No
ITEM04362,Groceries,West,2023-06-13,356,438,146,Yes,No,0.71,6,551.19,329.54,54.9,Flagged,166.75000000000003,No
ITEM04363,Toys,Central,2023-05-23,270,104,228,No,No,0.42,6,82.7,462.29,102.36,Resolved,-481.95000000000005,No
ITEM04364,Groceries,West,2023-11-14,198,410,916,No,No,0.13,7,72.14,135.9,12.75,Escalated,-76.51,No
ITEM04365,Toys,North,2023-10-31,215,880,197,No,Yes,0.26,7,965.24,478.24,91.65,Escalated,395.35,No
ITEM04366,Home Appliances,West,2023-04-04,112,261,846,No,No,0.49,10,301.5,274.16,27.35,Escalated,-0.010000000000026432,No
ITEM04367,Apparel,West,2023-09-07,15,315,433,No,Yes,0.84,3,90.54,251.39,60.58,Reviewed,-221.42999999999995,No
ITEM04368,Home Appliances,Central,2023-12-09,215,885,121,Yes,Yes,0.55,7,181.84,51.6,5.41,Escalated,124.83000000000001,No
ITEM04369,Electronics,East,2023-11-02,426,935,266,No,No,0.52,10,154.48,477.73,204.3,Reviewed,-527.55,No
ITEM04370,Apparel,West,2023-11-12,134,711,770,Yes,Yes,0.68,2,209.9,395.73,172.68,Reviewed,-358.51,No
ITEM04371,Home Appliances,East,2023-08-28,42,270,882,Yes,No,0.22,2,46.88,1.62,27.65,Reviewed,17.610000000000007,No
ITEM04372,Electronics,South,2023-02-28,251,351,855,Yes,No,0.22,1,197.69,396.46,232.62,Flagged,-431.39,No
ITEM04373,Groceries,West,2023-01-15,283,780,482,No,Yes,0.38,2,941.35,276.67,206.42,Flagged,458.2600000000001,No
ITEM04374,Groceries,East,2023-10-12,321,137,685,No,Yes,0.9,2,572.05,49.87,46.32,Escalated,475.85999999999996,No
ITEM04375,Toys,South,2023-07-22,97,327,550,No,No,0.8,9,325.26,350.63,12.42,Escalated,-37.790000000000006,No
ITEM04376,Apparel,Central,2023-08-25,59,736,911,No,Yes,0.64,3,789.52,333.04,40.51,Escalated,415.96999999999997,No
ITEM04377,Groceries,West,2023-10-23,229,377,717,No,No,0.41,1,895.85,341.0,35.07,Flagged,519.78,No
ITEM04378,Apparel,Central,2023-10-14,383,384,82,Yes,Yes,0.54,2,70.73,437.81,183.1,Flagged,-550.18,No
ITEM04379,Groceries,South,2023-03-14,130,609,830,No,No,0.34,10,344.31,380.04,15.37,Flagged,-51.100000000000016,No
ITEM04380,Toys,Central,2023-08-02,384,748,265,No,No,0.64,8,818.61,455.49,93.29,Flagged,269.83,No
ITEM04381,Home Appliances,Central,2023-01-11,158,465,989,No,No,0.44,10,607.13,191.06,107.7,Flagged,308.37,No
ITEM04382,Toys,North,2023-12-03,311,719,150,Yes,Yes,0.2,2,682.28,281.09,25.71,Escalated,375.48,No
ITEM04383,Electronics,South,2023-08-13,470,167,519,No,Yes,0.27,4,559.57,492.9,102.98,Escalated,-36.30999999999993,No
ITEM04384,Groceries,Central,2023-11-14,83,203,229,Yes,Yes,0.59,9,82.2,295.07,169.87,Resolved,-382.74,No
ITEM04385,Electronics,East,2023-07-22,207,500,688,Yes,No,0.66,9,850.79,211.2,96.66,Resolved,542.93,No
ITEM04386,Electronics,South,2023-08-19,173,345,382,No,Yes,0.18,7,238.36,233.59,279.2,Reviewed,-274.42999999999995,No
ITEM04387,Apparel,North,2023-02-20,287,776,537,Yes,No,0.75,1,103.22,369.37,85.78,Resolved,-351.92999999999995,No
ITEM04388,Groceries,West,2023-02-26,80,291,509,No,No,0.76,10,339.5,182.58,195.29,Escalated,-38.370000000000005,No
ITEM04389,Electronics,Central,2023-05-12,17,806,426,No,No,0.68,5,745.33,24.05,161.61,Resolved,559.6700000000001,No
ITEM04390,Home Appliances,East,2023-10-07,195,743,730,Yes,No,0.65,5,879.95,457.31,112.55,Resolved,310.09000000000003,No
ITEM04391,Electronics,North,2023-10-24,290,395,866,No,No,0.29,2,650.5,240.95,290.67,Flagged,118.88,No
ITEM04392,Home Appliances,South,2023-11-01,359,243,927,No,Yes,0.84,7,358.09,259.39,257.68,Escalated,-158.98000000000002,No
ITEM04393,Apparel,Central,2023-08-13,355,830,184,Yes,Yes,0.31,1,728.18,180.98,60.2,Resolved,486.99999999999994,No
ITEM04394,Electronics,North,2023-06-23,278,125,853,No,No,0.25,1,766.52,460.06,291.74,Resolved,14.71999999999997,No
ITEM04395,Toys,North,2023-10-19,462,350,654,No,No,0.61,10,923.04,92.3,5.73,Resolved,825.01,Yes
ITEM04396,Apparel,East,2023-09-23,396,706,782,No,Yes,0.39,1,118.62,195.36,3.25,Reviewed,-79.99000000000001,No
ITEM04397,Home Appliances,West,2023-09-04,461,965,459,No,No,0.85,10,140.24,189.66,28.63,Flagged,-78.04999999999998,No
ITEM04398,Apparel,West,2023-03-19,253,811,204,Yes,No,0.47,7,436.4,251.44,106.7,Reviewed,78.25999999999998,No
ITEM04399,Electronics,West,2023-05-15,141,714,329,No,Yes,0.23,4,340.51,484.56,109.49,Escalated,-253.54000000000002,No
ITEM04400,Groceries,South,2023-05-20,164,292,528,No,No,0.87,4,772.25,100.11,16.74,Escalated,655.4,No
ITEM04401,Groceries,North,2023-12-08,4,480,248,No,Yes,0.51,9,588.32,317.51,222.91,Flagged,47.90000000000006,No
ITEM04402,Home Appliances,South,2023-09-10,250,101,898,Yes,Yes,0.51,4,96.01,278.94,96.26,Flagged,-279.19,No
ITEM04403,Home Appliances,North,2023-06-25,149,858,802,Yes,No,0.41,8,534.58,131.18,284.4,Reviewed,119.00000000000006,No
ITEM04404,Groceries,East,2023-03-01,27,702,466,Yes,No,0.77,1,285.56,206.68,299.47,Flagged,-220.59000000000003,No
ITEM04405,Home Appliances,East,2023-12-18,236,144,147,Yes,No,0.33,3,407.3,211.14,207.06,Resolved,-10.899999999999977,No
ITEM04406,Apparel,South,2023-09-11,131,102,299,No,No,0.11,1,81.44,115.82,34.59,Escalated,-68.97,No
ITEM04407,Toys,South,2023-01-08,305,947,963,Yes,No,0.5,1,35.03,242.24,155.15,Resolved,-362.36,No
ITEM04408,Toys,East,2023-04-17,357,548,154,Yes,No,0.84,3,965.25,92.88,235.42,Reviewed,636.95,No
ITEM04409,Apparel,Central,2023-06-20,284,675,822,No,No,0.32,4,741.72,103.24,275.47,Flagged,363.01,No
ITEM04410,Toys,West,2023-02-27,292,234,690,No,Yes,0.31,6,653.19,424.51,127.99,Reviewed,100.69000000000007,No
ITEM04411,Electronics,West,2023-12-03,162,390,376,No,Yes,0.69,3,676.34,466.91,0.07,Reviewed,209.36,No
ITEM04412,Apparel,East,2023-12-08,403,377,939,Yes,No,0.72,8,637.65,194.82,122.05,Reviewed,320.78,No
ITEM04413,Home Appliances,West,2023-10-17,418,275,531,No,No,0.45,8,379.28,5.22,171.8,Flagged,202.25999999999993,No
ITEM04414,Apparel,Central,2023-03-25,226,381,820,No,No,0.77,3,497.8,445.14,33.3,Escalated,19.360000000000028,No
ITEM04415,Groceries,Central,2023-04-27,467,219,853,No,No,0.24,3,925.27,395.62,193.83,Reviewed,335.81999999999994,No
ITEM04416,Home Appliances,North,2023-07-19,129,873,980,No,Yes,0.39,6,370.84,207.99,168.81,Resolved,-5.960000000000036,No
ITEM04417,Groceries,South,2023-01-22,371,273,996,No,Yes,0.42,1,191.19,309.72,143.34,Escalated,-261.87,No
ITEM04418,Home Appliances,West,2023-08-07,57,538,426,Yes,No,0.35,1,54.15,457.04,162.71,Resolved,-565.6,No
ITEM04419,Toys,Central,2023-08-14,145,558,701,Yes,Yes,0.27,5,260.47,493.79,8.95,Resolved,-242.26999999999998,No
ITEM04420,Apparel,South,2023-09-28,477,729,64,No,No,0.37,10,131.11,232.99,225.87,Resolved,-327.75,No
ITEM04421,Electronics,South,2023-04-12,361,440,949,Yes,No,0.11,7,650.95,234.57,209.63,Reviewed,206.75000000000006,No
ITEM04422,Home Appliances,North,2023-05-25,311,796,745,No,Yes,0.66,1,236.56,435.57,60.24,Reviewed,-259.25,No
ITEM04423,Home Appliances,South,2023-05-27,121,854,530,No,No,0.65,2,332.27,372.9,22.99,Resolved,-63.61999999999999,No
ITEM04424,Groceries,South,2023-09-18,191,825,65,No,No,0.46,9,95.7,398.06,117.79,Reviewed,-420.15000000000003,No
ITEM04425,Toys,East,2023-10-06,244,220,782,No,No,0.36,1,435.53,309.5,227.24,Reviewed,-101.21000000000004,No
ITEM04426,Groceries,North,2023-12-05,476,674,951,No,No,0.45,3,954.83,182.46,118.61,Resolved,653.76,No
ITEM04427,Groceries,North,2023-01-14,102,996,624,Yes,No,0.85,8,438.95,95.4,216.79,Resolved,126.75999999999996,No
ITEM04428,Toys,West,2023-09-23,378,760,802,Yes,No,0.58,2,751.18,476.43,232.93,Resolved,41.819999999999936,No
ITEM04429,Electronics,South,2023-10-14,435,592,534,No,No,0.69,10,570.02,76.03,13.77,Resolved,480.22,No
ITEM04430,Groceries,West,2023-05-21,249,375,328,No,Yes,0.28,7,317.67,223.82,118.62,Escalated,-24.769999999999982,No
ITEM04431,Groceries,Central,2023-10-20,21,128,382,No,Yes,0.18,2,941.41,238.9,296.49,Resolved,406.02,No
ITEM04432,Home Appliances,South,2023-01-31,476,910,989,Yes,No,0.17,3,518.2,445.28,7.89,Reviewed,65.03000000000007,No
ITEM04433,Toys,Central,2023-06-20,59,836,306,Yes,No,0.48,10,772.04,355.05,268.48,Flagged,148.50999999999993,No
ITEM04434,Apparel,East,2023-12-21,237,784,234,Yes,No,0.67,9,122.48,120.26,35.07,Reviewed,-32.85,No
ITEM04435,Electronics,South,2023-07-24,393,343,637,Yes,No,0.72,4,226.65,100.21,183.16,Flagged,-56.719999999999985,No
ITEM04436,Electronics,West,2023-10-18,339,420,76,No,No,0.68,7,453.04,473.57,284.93,Escalated,-305.46,No
ITEM04437,Toys,West,2023-04-21,383,742,74,Yes,No,0.83,6,769.5,21.81,184.79,Flagged,562.9000000000001,No
ITEM04438,Home Appliances,South,2023-03-09,335,451,903,No,No,0.14,7,815.81,447.43,57.04,Resolved,311.3399999999999,No
ITEM04439,Home Appliances,West,2023-07-02,133,631,111,No,Yes,0.78,7,977.83,109.01,62.24,Reviewed,806.58,Yes
ITEM04440,Toys,South,2023-07-15,336,180,707,No,Yes,0.63,2,950.74,44.99,9.05,Escalated,896.7,Yes
ITEM04441,Home Appliances,North,2023-05-06,261,392,282,No,No,0.24,1,422.83,141.98,106.74,Flagged,174.11,No
ITEM04442,Electronics,West,2023-06-24,341,393,513,No,No,0.65,10,531.91,276.1,175.43,Escalated,80.37999999999994,No
ITEM04443,Electronics,South,2023-09-19,337,596,398,No,No,0.51,6,25.48,430.33,243.1,Reviewed,-647.9499999999999,No
ITEM04444,Apparel,South,2023-10-13,479,557,335,No,Yes,0.39,7,489.27,338.3,174.82,Flagged,-23.850000000000023,No
ITEM04445,Toys,West,2023-06-04,411,846,463,Yes,Yes,0.3,2,36.95,386.57,273.62,Flagged,-623.24,No
ITEM04446,Groceries,North,2023-03-10,41,912,645,No,No,0.47,2,13.19,456.9,207.43,Reviewed,-651.14,No
ITEM04447,Groceries,West,2023-04-18,73,832,736,No,No,0.29,9,556.16,2.75,165.88,Resolved,387.53,No
ITEM04448,Apparel,South,2023-02-04,296,781,455,No,No,0.17,5,897.59,325.55,61.81,Resolved,510.22999999999996,No
ITEM04449,Apparel,North,2023-12-25,318,657,430,No,No,0.78,7,964.94,192.73,235.54,Flagged,536.6700000000001,No
ITEM04450,Home Appliances,Central,2023-02-13,21,159,219,No,No,0.57,1,733.94,306.45,90.89,Flagged,336.6000000000001,No
ITEM04451,Apparel,East,2023-05-23,219,707,339,No,Yes,0.39,4,747.43,26.43,96.26,Flagged,624.74,No
ITEM04452,Apparel,West,2023-07-30,78,880,565,No,No,0.46,2,441.87,75.19,31.81,Reviewed,334.87,No
ITEM04453,Groceries,South,2023-10-12,234,642,336,No,No,0.79,5,566.56,358.98,15.26,Flagged,192.31999999999994,No
ITEM04454,Home Appliances,North,2023-01-06,156,479,356,No,No,0.36,1,584.11,440.73,136.58,Reviewed,6.799999999999983,No
ITEM04455,Apparel,North,2023-08-06,326,423,611,No,Yes,0.4,10,69.87,248.8,36.82,Resolved,-215.75,No
ITEM04456,Apparel,Central,2023-01-27,113,727,831,Yes,No,0.71,7,45.63,96.91,101.58,Flagged,-152.85999999999999,No
ITEM04457,Home Appliances,West,2023-08-15,289,161,57,No,No,0.26,2,145.42,368.39,251.34,Reviewed,-474.31,No
ITEM04458,Toys,North,2023-10-11,95,245,406,No,Yes,0.63,3,794.77,25.71,98.84,Flagged,670.2199999999999,No
ITEM04459,Home Appliances,Central,2023-02-25,129,942,630,No,Yes,0.45,5,561.21,364.48,186.16,Flagged,10.570000000000022,No
ITEM04460,Groceries,South,2023-11-06,409,461,953,No,Yes,0.5,9,591.24,404.35,255.29,Flagged,-68.4,No
ITEM04461,Toys,Central,2023-12-02,108,152,188,No,No,0.73,10,349.22,30.49,44.75,Escalated,273.98,No
ITEM04462,Electronics,West,2023-04-15,74,501,560,Yes,Yes,0.89,4,868.54,201.69,283.97,Reviewed,382.8799999999999,No
ITEM04463,Home Appliances,Central,2023-01-18,472,662,297,Yes,No,0.77,8,963.49,61.21,168.06,Escalated,734.22,Yes
ITEM04464,Groceries,North,2023-07-24,274,780,590,No,No,0.23,8,213.67,410.25,220.69,Flagged,-417.27,No
ITEM04465,Toys,North,2023-02-12,380,968,232,No,No,0.28,10,315.0,410.24,257.45,Reviewed,-352.69,No
ITEM04466,Home Appliances,East,2023-03-30,19,968,774,No,Yes,0.43,4,328.12,461.16,233.71,Escalated,-366.75,No
ITEM04467,Apparel,Central,2023-03-15,160,806,472,Yes,Yes,0.68,4,962.82,66.15,72.35,Resolved,824.32,Yes
ITEM04468,Home Appliances,South,2023-06-06,208,548,446,No,Yes,0.51,2,517.84,359.96,75.32,Flagged,82.56000000000006,No
ITEM04469,Electronics,West,2023-09-23,371,182,881,Yes,Yes,0.82,8,567.51,444.54,53.53,Flagged,69.43999999999997,No
ITEM04470,Home Appliances,East,2023-05-14,93,478,354,Yes,No,0.14,1,368.2,220.2,58.57,Flagged,89.43,No
ITEM04471,Toys,Central,2023-03-30,81,745,68,Yes,No,0.31,5,899.39,164.14,241.36,Escalated,493.89,No
ITEM04472,Toys,South,2023-08-24,351,557,432,No,No,0.28,8,190.95,357.24,168.12,Resolved,-334.41,No
ITEM04473,Home Appliances,East,2023-05-12,103,879,275,Yes,Yes,0.7,6,457.13,203.25,38.6,Reviewed,215.28,No
ITEM04474,Toys,North,2023-08-17,236,180,279,Yes,No,0.47,10,225.49,222.7,92.7,Resolved,-89.90999999999998,No
ITEM04475,Apparel,West,2023-02-03,259,830,900,No,No,0.11,4,585.12,361.02,23.2,Flagged,200.90000000000003,No
ITEM04476,Home Appliances,Central,2023-03-24,159,613,657,Yes,No,0.72,9,547.79,226.26,248.33,Resolved,73.19999999999996,No
ITEM04477,Apparel,South,2023-05-12,402,408,544,No,No,0.39,3,131.24,412.13,184.61,Reviewed,-465.5,No
ITEM04478,Apparel,North,2023-12-20,386,862,533,No,Yes,0.31,9,830.62,352.57,49.33,Resolved,428.72,No
ITEM04479,Groceries,East,2023-07-23,485,593,676,No,Yes,0.25,1,122.49,473.44,251.16,Flagged,-602.11,No
ITEM04480,Home Appliances,West,2023-10-14,347,335,408,No,No,0.86,4,176.53,269.49,269.09,Reviewed,-362.04999999999995,No
